verse_key,version_id,eng,local
GEN.21.27,4573,"Abraham took flocks and cattle, gave them to Abimelech, and the two of them drew up a treaty.","A Aboraham da nyɔge la peere ane nii ko a Abimɛlɛk, ka ba bayi da eŋ noɔre ko taa."
GEN.24.19,4573,"When she finished giving him a drink, she said, Ill draw some water for your camels too, till theyve had enough to drink.","A pɔgsaraa naŋ da wa ko o a koɔ̃ ka o nyu baare, a pɔgsaraa da yelee la, “N na ɔŋ la a koɔ̃ mine ko a fo bontanne meŋ ka a zaa nyu te baare.”."
GEN.19.36,4573,Both of Lots daughters became pregnant by their father.,A Lɔt pɔgeyaare bayi pãã da taa la poore ne a ba saa.
GEN.21.28,4573,"Abraham set aside, by themselves, seven female lambs from the flock.",A Aboraham da iri la pesare ayopoĩ eŋ a yoŋ zie.
GEN.24.20,4573,"She emptied her water jar quickly into the watering trough, ran to the well again to draw water, and drew water for all of the camels.",O da kyiri la a koɔ̃ eŋ a donne kɔnnyu-laa poɔ wieũ zaa kyɛ la zo gaa a bulee ka o te ɔŋ mine wa ko a bontanne zaa ka a nyu.
GEN.19.37,4573,The older daughter gave birth to a son and named him Moab. He is the ancestor of todays Moabites.,A pɔgeya-kpoŋ soba da dɔge la bidɔɔ a pore o yuori ka Mowab. A Mowab la a Mowab teŋɛ noba sããkoma a wa te tɔ zenɛ.
GEN.21.29,4573,"So Abimelech said to Abraham, What are these seven lambs youve set apart.","A Abimɛlɛk da soore la a Aboraham, “A pesare ayopoĩ ŋa fo naŋ iri eŋ a yoŋ zie tɛgɛ la boŋ?”."
GEN.24.21,4573,"The man stood gazing at her, wondering silently if the LORD had made his trip successful or not.",A dɔɔ da kaara la a pɔgsaraa zomm lɛ a ŋmeɛrɛ o gyɛŋ ka o baŋ ka a DAANA eɛɛ la ka a o sori o naŋ tu soma la bee ka o ba soma.
GEN.21.30,4573,"Abraham said, These seven lambs that you take from me will attest that I dug this well.","Ka a Aboraham yelsɔge, “Sage de a pesare ayopoĩ ŋa yi n nuuriŋ, ka a e danseɛ fo zie ka maa la tu a bulee ŋa.”."
GEN.19.38,4573,The younger daughter also gave birth to a son and named him Ben-ammi. He is the ancestor of todays Ammonites.,A pɔgeya-bile soba meŋ da dɔge la bidɔɔ a pore o yuori ka Bɛn-ami. Ona la a Amɔn teŋɛ noba sããkoma a wa te tɔ zenɛ.
GEN.24.22,4573,"As soon as the camels had finished drinking, the man took out a gold ring, weighing a half shekel, and two gold bracelets for her arms, weighing ten shekels.","A bontanne naŋ da wa nyu a koɔ̃ baare, a dɔɔ da de la salema nyɔbaŋ ane nu-banne ayi daaroŋ naŋ ba wono eŋ a pɔgsarlee."
GEN.21.31,4573,"Therefore, the name of that place is Beer-sheba because there they gave each other their word.","A lɛ zuiŋ, ba da pore la a zie yuori ka Bɛɛ-seba bonso, a be la ka ba zaa bayi da eŋ noɔre ko taa."
GEN.24.23,4573,"He said, Please tell me whose daughter you are. Is there room in your fathers house for us to spend the night.","kyɛ da soore o, “Nembuo pɔgeyaa la fo? Zie be la a fo saa yiri poɔ ka te na gaŋ iri be?”."
GEN.21.32,4573,"After they drew up a treaty at Beer-sheba, Abimelech, and Phicol commander of his forces, returned to the land of the Philistines.","Ba naŋ da wa eŋ a noɔre ko taa a Bɛɛ-seba teŋɛ poɔ, a Abimɛlɛk ne a o sogyɛre neŋkpoŋ yuori naŋ di Fikɔl da iri leɛ gaa la a Filistan paaloŋ."
GEN.24.24,4573,"She responded, Im the daughter of Bethuel, who is the son of Milcah and Nahor.","Ka o da yelsɔge, “Bɛtuwɛl pɔgeyaa la ma, kyɛ e Milka ane Nahɔ yaŋaa.”."
GEN.21.33,4573,"Abraham planted a tamarisk tree in Beer-sheba, and he worshipped there in the name of the LORD, El Olam.","A Aboraham da sɛle la teɛ kaŋ ba naŋ boɔlɔ tamaris a Bɛɛ-seba poɔ, a da puori a DAANA Naaŋmen Naŋ Ba Taa Baaraa."
GEN.24.25,4573,"She continued, We have plenty of straw and feed for the camels, and a place to spend the night.","O da la yelee la, “Te taa la kɛkɛrɛɛ ane moɔ yaga te yiri poɔ ane zie yɛ naŋ na gaŋ iri.”."
GEN.21.34,4573,Abraham lived as an immigrant in the Philistines land for a long time.,A Aboraham da e la nɔɔraa a zeŋ a Filistan paaloŋ ka a kɔɔre.
GEN.24.26,4573,The man bowed down and praised the LORD.,A dɔɔ da suli la o zu kyɛ puori a DAANA.
GEN.24.27,4573,"Bless the LORD, God of my master Abraham, who hasnt given up his loyalty and his faithfulness to my master. The LORD has shown me the way to the household of my masters brother.","a yeli, “Ka a DAANA, a n neŋkpoŋ Aboraham Naaŋmen nyɛ puubu ne O naŋ ba zagre ka O wuli a n neŋkpoŋ nɔmmo ane yelmennoŋ. Maa eŋ, O taa ma la tu a sori wa ne a n neŋkpoŋ noba yiri.”."
GEN.24.28,4573,The young woman ran and told her mothers household everything that had happened.,A pɔgsaraa da zo te yeli la a yɛlɛ naŋ e ko a o ma yideme.
GEN.24.29,4573,"Rebekah had a brother named Laban, and Laban ran to the man outside by the spring.",A Rebɛka da taa la yɔɔdɔɔ ka o yuori di Lɛban. A Lɛban da yi zo gaa la a dɔɔ zie a bulee pare.
GEN.24.30,4573,"When he had seen the ring and the bracelets on his sisters arms, and when he had heard his sister Rebekah say, This is what the man said to me, he went to the man, who was still standing by the spring with his camels.","A Lɛban naŋ deɛ da wa nyɛ a nyɔbaŋ ane a nubaŋ a o yɔɔpuulee naŋ eŋ kyɛ da woŋ lɛ a o yɔɔpuulee naŋ yeli ka a dɔɔ yeli ko o la, o da gaa la a dɔɔ zie a te are kɔge a bontanne naŋ be a bulee pare."
GEN.24.31,4573,"Laban said, Come in, favored one of the LORD! Why are you standing outside? Ive prepared the house and a place for the camels.","O da yelee la, “Kpɛ wa, fõõ a DAANA naŋ maale. Boŋ la so ka fo are yeŋ poɔ? N maale la zie bare a yiri poɔ ko fo ane a fo bontanne.”."
GEN.24.32,4573,"So the man entered the house. Then Laban unbridled the camels, provided straw and feed for them and water to wash his feet and the feet of the men with him.","A dɔɔ pãã da wa kpɛ la a yiri poɔ, ka Lɛban da lori a bontanne tuobu biŋ kyɛ da ko a dɔɔ kɛkɛrɛɛ ane moɔ ka o ko a bontanne. O da ko la a dɔɔ koɔ̃ ka o pɛge o gbɛɛ ane a noba naŋ tu o wa."
GEN.24.33,4573,"and set out a meal for him. But the man said, I wont eat until Ive said something. Laban replied, Say it.","Ba pãã da de la bondirii wa biŋ ka o di, kyɛ ka a dɔɔ da yeli, “N koŋ di ka maa ba yeli bon naŋ wa ne ma a kyɛ sɛre.” Ka a Lɛban yeli ko o, “Yele.”."
GEN.24.34,4573,"The man said, I am Abrahams servant.","Lɛ la ka o pãã da yeli, “N waa la a Aboraham tontonɔ."
GEN.24.35,4573,"The LORD has richly blessed my master, has made him a great man, and has given him flocks, cattle, silver, gold, men servants, women servants, camels, and donkeys.","A DAANA maale la a n neŋkpoŋ yaga zaa ka o leɛ bondaana. A DAANA ko o la peere, boore ane nii, salem-pelaa ane salema, gbaŋgba-dɔbɔ ane gbaŋgba-pɔgeba, bontanne ane bonni."
GEN.24.36,4573,"My masters wife Sarah gave birth to a son for my master in her old age, and hes given him everything he owns.","A n neŋkpoŋ pɔge Saara dɔge la bidɔɔ ko o a o koroo poɔ, ka a Aboraham da de o boma zaa ko o."
GEN.24.37,4573,"My master made me give him my word: Dont choose a wife for my son from the Canaanite women, in whose land Im living.","A n neŋkpoŋ da eɛɛ la ka N da pɔ a yeli, ‘N koŋ de a Keeina teŋɛ deme poɔ N naŋ kpeɛrɛ pɔgeyaa ko a o bidɔɔ ka o e o pɔge;."
GEN.25.1,4573,"Abraham married another wife, named Keturah.",A Aboraham da la de la pɔge ka o yuori di Kɛtura.
GEN.24.38,4573,"No, instead, go to my fathers household and to my relatives and choose a wife for my son.","ka kyɛ, N gaa a o saa yiri, a o noba poɔ, a te de pɔge a be wa ko a o bidɔɔ.’."
GEN.24.39,4573,"I said to my master, What if the woman wont come back with me.","N da soore la a n neŋkpoŋ, ‘Ka a pɔge ba wa sage ka o tu ma.’."
GEN.25.2,4573,"The children she bore him were Zimran, Jokshan, Medan, Midian, Ishbak, and Shuah.","A Kɛtura da dɔge la Zimiran, Gyokesan, Mɛdan, Midiyan, Isebak ane Suwa ko a Aboraham."
GEN.25.3,4573,"Jokshan became the father of Sheba and Dedan. Dedans sons were Asshurim, Letushim, and Leummim.","A Gyokesan da dɔge la Sɛba ane Dɛdan. A Dɛdan bidɔbɔ da la Asurim, Letusim ane Leomim."
GEN.24.40,4573,"He said to me, The LORD, whom Ive traveled with everywhere, will send his messenger with you and make your trip successful; and you will choose a wife for my son from my relatives and from my fathers household.","Ka o da yelsɔge ma, ‘A DAANA na N naŋ tuuro na toŋ la o maleke ka o wa laŋ ne fo a e ka fo sori e velaa. Fo na de la pɔge yi a n saa noba poɔ wa ko a n bidɔɔ."
GEN.25.4,4573,"Midians sons were Ephah, Epher, Enoch, Abida, and Eldaah. All of these were Keturahs sons.","A Midiyan bidɔbɔ da la Efa, Efɛ, Hanɔk, Abida ane Eleda. A bama zaa da waa la a Kɛtura biiri."
GEN.24.41,4573,"If you go to my relatives, you will be free from your obligation to me. Even if they provide no one for you, you will be free from your obligation to me.","Ka fõõ wa gaa a n saa noba poɔ, a pɔre koŋ la tuuro fo ka ba naŋ ba sage ka ba ko fo a pɔge gba.’."
GEN.25.5,4573,Abraham gave everything he owned to Isaac.,A Aboraham da de la boma zaa o naŋ da taa ko a Aizik.
GEN.24.42,4573,"Today I arrived at the spring, and I said, LORD, God of my master Abraham, if you wish to make the trip Im taking successful.","“N wa la a bulee ŋa zie a zenɛ, a wa puori a yeli, ‘DAANA woi, a n neŋkpoŋ Aboraham Naaŋmen, vɛŋ ka a sori N naŋ tu yɛlɛ kyɛŋ velaa!."
GEN.26.1,4573,"When a famine gripped the land, a different one from the first famine that occurred in Abrahams time, Isaac set out toward Gerar and toward King Abimelech of the Philistines.","Kɔŋ pãã da le la a teŋɛ poɔ; a ba e a kɔŋ na naŋ da le a Aboraham bebie na poɔ. A Aizik da gaa la Gɛra, a Filistan teŋɛ naa Abimɛlɛk zie."
GEN.25.6,4573,"To the sons of Abrahams secondary wives, Abraham gave gifts and, while he was still living, sent them away from his son Isaac to land in the east.","A Aboraham da ko la a pɔgeba banaŋ naŋ da dɔgle o pɔge zu bidɔbɔ kyɔɔtaare a o vore saŋ, kyɛ e ka ba yi a o bidɔɔ Aizik zie a gaa teŋɛ kaŋ naŋ be a sapare seŋ."
GEN.24.43,4573,"when Im standing by the spring and the young woman who comes out to draw water and to whom I say, Please give me a little drink of water from your jar.","N are la kyɛ a bulee ŋa eŋɛ; vɛŋ ka pɔgsaraa zaa naŋ yi wa ka o ɔŋ koɔ̃ ka N yeli ko o, “Sɔroo la, ko ma a fo yuori poɔ koɔ̃ belãã ka N nyu,”."
GEN.25.7,4573,Abraham lived to the age of .,A Aboraham da nyɛ la yuomo kɔɔ a dɔgle lezaata ne pie ane anuu kyɛ kpi.
GEN.26.2,4573,"The LORD appeared to him and said, Dont go down to Egypt but settle temporarily in the land that I will show you.","A DAANA da de la O meŋɛ wuli a Aizik, a da yeli ko o, “Tɔɔ wa gɛrɛ a Igyipiti teŋɛ; zeŋ a teŋɛ na poɔ N naŋ na wuli fo."
GEN.24.44,4573,"and she responds to me, Drink, and I will draw water for your camels too, may she be the woman the LORD has selected for my masters son.","ka o yeli ko ma, “Nyu, kyɛ ka N ɔŋ a mine ko a fo bontanne meŋ;” vɛŋ ka o e a pɔge a DAANA naŋ kaa-iri ko a n neŋkpoŋ bidɔɔ.’."
GEN.25.8,4573,"Abraham took his last breath and died after a good long life, a content old man, and he was placed with his ancestors.","A Aboraham da korɛɛ la yaga, ka a da waa velaa ko o te ta saŋ o naŋ da ŋmaa vooroŋ, a gaa te laŋ ne o saamine a kpeemɛ poɔ."
GEN.26.3,4573,"Stay in this land as an immigrant, and I will be with you and bless you because I will give all of these lands to you and your descendants. I will keep my word, which I gave to your father Abraham.","Kpeɛrɛ a teŋɛ ŋa poɔ, a waa saana, N na be la fo zie, a maale fo; bonso, N na ko la fõõ ane a fo boorɔ noba a tenne ŋa zaa, kyɛ e ka a noɔre na zaa N naŋ da eŋ ko a fo saa Aboraham nyɛ eebo."
GEN.24.45,4573,"Before I finished saying this to myself, Rebekah came out with her water jar on her shoulder and went down to the spring to draw water. And I said to her, Please give me something to drink.","“A n teɛroŋ ŋa da naŋ ba le teŋɛ sɛre kyɛ ka a Rebɛka la lɛ te tuo o yuori o bɔgŋmane zu yi wa a bulee zie ka o ɔŋ koɔ̃. Ka N da sɔre o, ‘N sɔrɔ fo la, vɛŋ ka N nyu.’."
GEN.25.9,4573,"His sons Isaac and Ishmael buried him in the cave in Machpelah, which is in the field of Zohars son Ephron the Hittite, near Mamre.","A o bidɔbɔ Aizik ane Isemɛɛl da ũũ o la a Makepela taŋ bogi poɔ, naŋ da be a Zoha naŋ yi Hita teŋɛ bidɔɔ Eferon weɛ poɔ naŋ be a Mamere sapare seŋ."
GEN.26.4,4573,"I will give you as many descendants as the stars in the sky, and I will give your descendants all of these lands. All of the nations of the earth will be blessed because of your descendants.","N na e la ka fo boorɔ pare yɛlle, a e yaga aŋa a sazu ŋmarbie, ka N ko ba a tenne ŋa zaa. A fo boorɔ zie ka a teŋɛzu nemboorɔ zaa na tu a nyɛ maaloo."
GEN.24.46,4573,"She immediately lowered her water jar and said, Drink, and I will give your camels something to drink too. So I drank and she also gave water to the camels.","A pɔgsaraa da togi la a o yuori yi a bɔgŋmane zu wieũ lɛ kyɛ da yeli, ‘Nyu, kyɛ N na ɔŋ la a mine ko a fo bontanne meŋ.’ Lɛ la ka N da nyu kyɛ ka o da ɔŋ eŋ a bontanne meŋ."
GEN.25.10,4573,Thus Abraham and his wife Sarah were both buried in the field Abraham had purchased from the Hittites.,A Aboraham da da la a weɛ ŋa yi a Hita noba zie. A zie ŋa la ka ba da ũũ a Aboraham ane o pɔge Saara.
GEN.26.5,4573,"I will do this because Abraham obeyed me and kept my orders, my commandments, my statutes, and my instructions.","bonso, a Aboraham da sage la N noɔre, a da tu a lɛ N naŋ yeli, a sagra N nɔɛ, N sobie ane N begɛ.”."
GEN.24.47,4573,"Then I asked her, Whose daughter are you? And she said, The daughter of Bethuel, Nahors son whom Milcah bore him. I put a ring in her nose and bracelets on her arms.","Lɛ la ka N da soore o, ‘Nembuo pɔgeyaa la fo?’ Ka o da yelsɔge, ‘A Nahɔ ane o pɔge Milka bidɔɔ Bɛtuwɛl pɔgeyaa la ma.’ N pãã da de la nyɔbaŋ eŋ o nyɔbogriŋ, a de nubaŋ eŋ o nu eŋɛ."
GEN.25.11,4573,"After Abrahams death, God blessed his son Isaac, and Isaac lived in Beer-lahai-roi.","A Aboraham kũũ puoriŋ, Naaŋmen da maale la a o bidɔɔ Aizik. A Aizik da wa kpeɛrɛ peɛle la a Bɛɛ-laha-royi."
GEN.26.6,4573,So Isaac lived in Gerar.,A Aizik pãã da zeŋ la a Gɛra teŋɛ poɔ.
GEN.28.1,4573,"So Isaac summoned Jacob, blessed him, and gave him these orders: Dont marry a Canaanite woman.","A Aizik pãã da boɔle la a Gyekɔb a maale o, kyɛ ko o noɔre, “Tɔɔ wa derɛ a Keeina deme pɔgeyaare kanzaa ka o erɛ fo pɔge."
GEN.27.1,4573,"When Isaac had grown old and his eyesight was failing, he summoned his older son Esau and said to him, My son? And Esau said, Im here.","A Aizik naŋ da wa kore, ka o nimie da ba la te nyɛrɛ velaa, o da boɔle la o bidɔɔ-kpoŋ Esɔ a yeli ko o, “N bidɔɔ”; ka o sɔge, “Maa la ŋa.”."
GEN.25.12,4573,"These are the descendants of Ishmael, Abrahams son, whom Hagar the Egyptian, Sarahs servant, bore for Abraham.","A Aboraham bidɔɔ Isemɛɛl boorɔ la bama. A Isemɛɛl e la a Aboraham bidɔɔ o ne o pɔge Saara, a Igyipiti teŋɛ gbaŋgba-pɔglee Heega naŋ da dɔge."
GEN.26.7,4573,"When the men who lived there asked about his wife, he said, Shes my sister, because he was afraid to say, my wife, thinking, The men who live there will kill me for Rebekah because shes very beautiful.","A teŋɛ dɔbɔ naŋ da wa soore o kyaare ne a o pɔge yɛlɛ, o da yelee la, “N yɔɔpuulee la”; bonso, o da zoro la dabeɛ̃ ka o yeli, “N pɔge la.” O da teɛre ka a teŋɛ noba na ko o la a o pɔge Rebɛka zuiŋ, bonso, a Rebɛka da veɛlɛ la yaga."
GEN.24.48,4573,"I bowed and worshipped the LORD and blessed the LORD, the God of my master Abraham, who led me in the right direction to choose the granddaughter of my masters brother for his son.","N da suli la n zu teŋɛ a puori a DAANA, a n neŋkpoŋ Aboraham Naaŋmen kyɛ iri O yuori. A Naaŋmen ŋa la da de ma, a wuli ma a sori ka n da te nyɛ a n neŋkpoŋ dɔgrɔ pɔgeyaa ko a o bidɔɔ."
GEN.28.2,4573,"Get up and go to Paddan-aram, to the household of Bethuel, your mothers father, and once there, marry one of the daughters of Laban, your mothers brother.","Gaa a fo ma saa, Bɛtuwɛl yiri naŋ be a Padan-aram teŋɛ poɔ daadaalɛ; a te de a fo areba Lɛban pɔgeyaare kaŋ ka o e fo pɔge."
GEN.25.13,4573,"These are the names of Ishmaels sons, by their names and according to their birth order: Nebaioth, Ishmaels oldest son; Kedar; Adbeel; Mibsam.","A Isemɛɛl bidɔbɔ yoe la ama a seŋ lɛ ba naŋ dɔge ba tutaa: Nebayot, a bidɔɔ-dɛŋ, Keda, Adebeel, Mibisam."
GEN.26.8,4573,"After Isaac had lived there for some time, the Philistines King Abimelech looked out his window and saw Isaac laughing together with his wife Rebekah.","A Aizik naŋ da wa kpɛ a be ka a kɔɔre, a Filistan teŋɛ naa Abimɛlɛk da kaara la o takoro noɔre a nyɛ a Aizik ka o kolkolɔ ne a o pɔge Rebɛka."
GEN.27.2,4573,"He said, Im old and dont know when I will die.","Ka o da yeli ko o, “Nyɛ, N korɛɛ la; N ba baŋ N kũũ daare."
GEN.24.49,4573,"Now if youre loyal and faithful to my master, tell me. If not, tell me so I will know where I stand either way.","A naŋ pãã ta a ŋaa, yɛ wuli a yɛ nɔmmo ane yelmennoŋ ko a n neŋkpoŋ. Ka a waa la lɛ bee ka a ba waa lɛ, yɛ yeli ko ma ka N leɛ bɔ ziyuo gaa gɔɔ bee doloŋ.”."
GEN.28.3,4573,"God Almighty will bless you, make you fertile, and give you many descendants so that you will become a large group of peoples.","Ka a Naaŋmen, Kpeɛ̃õ Zaa DAANA maale fo, a e ka fo dɔge biiri yaga, a leɛ nen-yaga neɛ."
GEN.29.1,4573,Jacob got to his feet and set out for the land of the easterners.,"A Gyekɔb pãã da tu la a o sori, a te ta a sapare noba teŋɛ."
GEN.26.9,4573,"So Abimelech summoned Isaac and said, Shes your wife, isnt she? How could you say, Shes my sister? Isaac responded, Because I thought that I might be killed because of her.","Lɛ ka a Abimɛlɛk da toŋ ka ba boɔle a Aizik ka o soore o, “Ka lɛ fo pɔge la wɛ! Boŋ pãã la so ka fo yeli, ‘N yɔɔpuulee la’?” Ka a Aizik leɛ yeli, “N naŋ da zoro dabeɛ̃ ka ba na ko ma la a o yɛlɛ zuiŋ la so.”."
